#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\butane_lowT.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\butane.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 150.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  37128  3.91769e+00  4.684e-01  3.449e+00  0.000e+00 -1.391e-02  4.823e-01  9.572e-01  2.172e+00  3.200e-01  0.000e+00
  37132  4.97533e+00  4.650e-01  4.510e+00  0.000e+00 -1.748e-02  4.825e-01  2.469e+00  1.729e+00  3.121e-01  0.000e+00
  37136  4.23330e+00  4.613e-01  3.772e+00  0.000e+00 -2.001e-02  4.813e-01  1.611e+00  1.833e+00  3.286e-01  0.000e+00
  37140  4.20845e+00  4.565e-01  3.752e+00  0.000e+00 -2.383e-02  4.803e-01  2.108e+00  1.312e+00  3.325e-01  0.000e+00
  37144  4.07200e+00  4.620e-01  3.610e+00  0.000e+00 -1.895e-02  4.810e-01  2.295e+00  1.013e+00  3.016e-01  0.000e+00
  37148  4.37428e+00  4.674e-01  3.907e+00  0.000e+00 -1.348e-02  4.809e-01  2.272e+00  1.307e+00  3.279e-01  0.000e+00
  37152  4.32752e+00  4.662e-01  3.861e+00  0.000e+00 -1.429e-02  4.805e-01  2.259e+00  1.254e+00  3.482e-01  0.000e+00
  37156  3.74755e+00  4.669e-01  3.281e+00  0.000e+00 -1.367e-02  4.805e-01  1.304e+00  1.639e+00  3.381e-01  0.000e+00
  37160  3.71238e+00  4.815e-01  3.231e+00  0.000e+00 -1.318e-03  4.828e-01  9.020e-01  2.018e+00  3.110e-01  0.000e+00
  37164  3.62402e+00  4.756e-01  3.148e+00  0.000e+00 -6.348e-03  4.820e-01  1.196e+00  1.625e+00  3.272e-01  0.000e+00
  37168  3.75818e+00  4.750e-01  3.283e+00  0.000e+00 -6.860e-03  4.818e-01  1.579e+00  1.358e+00  3.469e-01  0.000e+00
  37172  4.29787e+00  4.836e-01  3.814e+00  0.000e+00  6.248e-04  4.830e-01  2.211e+00  1.267e+00  3.363e-01  0.000e+00
  37176  3.44881e+00  4.793e-01  2.969e+00  0.000e+00 -3.849e-03  4.832e-01  1.415e+00  1.244e+00  3.111e-01  0.000e+00
  37180  3.66512e+00  4.793e-01  3.186e+00  0.000e+00 -3.240e-03  4.825e-01  1.473e+00  1.409e+00  3.041e-01  0.000e+00
  37184  3.80077e+00  4.729e-01  3.328e+00  0.000e+00 -9.455e-03  4.823e-01  1.342e+00  1.710e+00  2.759e-01  0.000e+00
  37188  3.64841e+00  4.622e-01  3.186e+00  0.000e+00 -1.883e-02  4.810e-01  9.182e-01  1.984e+00  2.838e-01  0.000e+00
  37192  3.60970e+00  4.585e-01  3.151e+00  0.000e+00 -2.207e-02  4.806e-01  8.444e-01  1.997e+00  3.101e-01  0.000e+00
  37196  3.49764e+00  4.608e-01  3.037e+00  0.000e+00 -2.041e-02  4.812e-01  6.082e-01  2.147e+00  2.819e-01  0.000e+00
  37200  4.12197e+00  4.467e-01  3.675e+00  0.000e+00 -3.214e-02  4.788e-01  7.235e-01  2.660e+00  2.921e-01  0.000e+00
  37204  4.06476e+00  4.481e-01  3.617e+00  0.000e+00 -3.064e-02  4.787e-01  1.298e+00  2.008e+00  3.109e-01  0.000e+00
  37208  6.11896e+00  4.575e-01  5.661e+00  0.000e+00 -2.249e-02  4.800e-01  2.833e+00  2.483e+00  3.454e-01  0.000e+00
  37212  5.74202e+00  4.531e-01  5.289e+00  0.000e+00 -2.626e-02  4.794e-01  2.747e+00  2.229e+00  3.134e-01  0.000e+00
  37216  5.73060e+00  4.427e-01  5.288e+00  0.000e+00 -3.545e-02  4.782e-01  2.132e+00  2.829e+00  3.267e-01  0.000e+00
  37220  5.49191e+00  4.389e-01  5.053e+00  0.000e+00 -3.892e-02  4.778e-01  2.111e+00  2.609e+00  3.327e-01  0.000e+00
  37224  4.99640e+00  4.311e-01  4.565e+00  0.000e+00 -4.521e-02  4.763e-01  1.558e+00  2.657e+00  3.503e-01  0.000e+00
  37228  5.18293e+00  4.233e-01  4.760e+00  0.000e+00 -5.067e-02  4.740e-01  2.077e+00  2.368e+00  3.151e-01  0.000e+00
  37232  4.58098e+00  4.229e-01  4.158e+00  0.000e+00 -4.953e-02  4.724e-01  1.838e+00  2.013e+00  3.071e-01  0.000e+00
  37236  4.43714e+00  4.272e-01  4.010e+00  0.000e+00 -4.541e-02  4.726e-01  1.970e+00  1.741e+00  2.989e-01  0.000e+00
  37240  4.48859e+00  4.269e-01  4.062e+00  0.000e+00 -4.636e-02  4.732e-01  1.915e+00  1.895e+00  2.516e-01  0.000e+00
  37244  3.82128e+00  4.313e-01  3.390e+00  0.000e+00 -4.266e-02  4.740e-01  7.945e-01  2.341e+00  2.544e-01  0.000e+00
  37248  3.71819e+00  4.307e-01  3.288e+00  0.000e+00 -4.347e-02  4.741e-01  3.425e-01  2.667e+00  2.781e-01  0.000e+00
  37252  3.24511e+00  4.362e-01  2.809e+00  0.000e+00 -3.963e-02  4.758e-01  4.281e-01  2.093e+00  2.874e-01  0.000e+00
  37256  2.72563e+00  4.292e-01  2.296e+00  0.000e+00 -4.425e-02  4.734e-01  6.511e-01  1.367e+00  2.786e-01  0.000e+00
  37260  2.99304e+00  4.377e-01  2.555e+00  0.000e+00 -3.786e-02  4.756e-01  1.070e+00  1.188e+00  2.979e-01  0.000e+00
  37264  3.31649e+00  4.342e-01  2.882e+00  0.000e+00 -4.072e-02  4.749e-01  1.601e+00  9.691e-01  3.123e-01  0.000e+00
  37268  3.18051e+00  4.417e-01  2.739e+00  0.000e+00 -3.519e-02  4.769e-01  1.278e+00  1.143e+00  3.185e-01  0.000e+00
  37272  3.34192e+00  4.395e-01  2.902e+00  0.000e+00 -3.666e-02  4.761e-01  1.258e+00  1.310e+00  3.345e-01  0.000e+00
  37276  4.04582e+00  4.408e-01  3.605e+00  0.000e+00 -3.579e-02  4.766e-01  1.630e+00  1.644e+00  3.309e-01  0.000e+00
  37280  4.44433e+00  4.487e-01  3.996e+00  0.000e+00 -2.904e-02  4.778e-01  1.499e+00  2.141e+00  3.555e-01  0.000e+00
  37284  4.13811e+00  4.527e-01  3.685e+00  0.000e+00 -2.590e-02  4.786e-01  6.771e-01  2.616e+00  3.920e-01  0.000e+00
  37288  3.22826e+00  4.609e-01  2.767e+00  0.000e+00 -1.964e-02  4.805e-01  9.831e-01  1.429e+00  3.549e-01  0.000e+00
  37292  3.04021e+00  4.701e-01  2.570e+00  0.000e+00 -1.163e-02  4.817e-01  6.760e-01  1.551e+00  3.428e-01  0.000e+00
  37296  4.29860e+00  4.706e-01  3.828e+00  0.000e+00 -1.121e-02  4.818e-01  1.452e+00  2.016e+00  3.595e-01  0.000e+00
  37300  4.21539e+00  4.646e-01  3.751e+00  0.000e+00 -1.608e-02  4.807e-01  1.279e+00  2.115e+00  3.565e-01  0.000e+00
  37304  3.97389e+00  4.646e-01  3.509e+00  0.000e+00 -1.533e-02  4.800e-01  1.152e+00  1.954e+00  4.029e-01  0.000e+00
  37308  4.59274e+00  4.624e-01  4.130e+00  0.000e+00 -1.646e-02  4.789e-01  1.329e+00  2.383e+00  4.185e-01  0.000e+00
  37312  5.14180e+00  4.651e-01  4.677e+00  0.000e+00 -1.377e-02  4.788e-01  1.681e+00  2.555e+00  4.402e-01  0.000e+00
  37316  4.71730e+00  4.717e-01  4.246e+00  0.000e+00 -8.182e-03  4.799e-01  1.600e+00  2.218e+00  4.280e-01  0.000e+00
  37320  4.70720e+00  4.597e-01  4.247e+00  0.000e+00 -1.879e-02  4.785e-01  1.326e+00  2.521e+00  4.011e-01  0.000e+00
  37324  4.03711e+00  4.628e-01  3.574e+00  0.000e+00 -1.684e-02  4.796e-01  6.053e-01  2.567e+00  4.017e-01  0.000e+00
  37328  3.89846e+00  4.545e-01  3.444e+00  0.000e+00 -2.360e-02  4.781e-01  6.220e-01  2.436e+00  3.857e-01  0.000e+00
  37332  3.60997e+00  4.533e-01  3.157e+00  0.000e+00 -2.519e-02  4.785e-01  7.695e-01  2.007e+00  3.803e-01  0.000e+00
  37336  4.47108e+00  4.546e-01  4.017e+00  0.000e+00 -2.328e-02  4.778e-01  1.412e+00  2.190e+00  4.144e-01  0.000e+00
  37340  4.39312e+00  4.648e-01  3.928e+00  0.000e+00 -1.579e-02  4.806e-01  1.526e+00  1.984e+00  4.178e-01  0.000e+00
  37344  4.99887e+00  4.690e-01  4.530e+00  0.000e+00 -1.265e-02  4.816e-01  1.763e+00  2.325e+00  4.423e-01  0.000e+00
  37348  5.57615e+00  4.706e-01  5.106e+00  0.000e+00 -1.159e-02  4.822e-01  2.158e+00  2.492e+00  4.562e-01  0.000e+00
  37352  5.38209e+00  4.842e-01  4.898e+00  0.000e+00  5.175e-04  4.837e-01  2.153e+00  2.310e+00  4.350e-01  0.000e+00
  37356  7.31938e+00  4.759e-01  6.844e+00  0.000e+00 -6.499e-03  4.824e-01  3.792e+00  2.606e+00  4.452e-01  0.000e+00
  37360  6.22825e+00  4.823e-01  5.746e+00  0.000e+00 -9.145e-04  4.832e-01  2.497e+00  2.804e+00  4.454e-01  0.000e+00
  37364  5.88467e+00  4.842e-01  5.400e+00  0.000e+00  5.620e-06  4.842e-01  2.113e+00  2.847e+00  4.403e-01  0.000e+00
  37368  6.76835e+00  4.880e-01  6.280e+00  0.000e+00  1.851e-03  4.862e-01  2.849e+00  2.982e+00  4.493e-01  0.000e+00
  37372  6.77207e+00  4.894e-01  6.283e+00  0.000e+00  4.130e-03  4.853e-01  3.182e+00  2.694e+00  4.066e-01  0.000e+00
  37376  6.40226e+00  4.874e-01  5.915e+00  0.000e+00  2.435e-03  4.850e-01  2.624e+00  2.824e+00  4.671e-01  0.000e+00
  37380  5.64333e+00  4.936e-01  5.150e+00  0.000e+00  7.866e-03  4.858e-01  2.634e+00  2.072e+00  4.444e-01  0.000e+00
  37384  5.19616e+00  4.951e-01  4.701e+00  0.000e+00  1.106e-02  4.840e-01  1.906e+00  2.291e+00  5.048e-01  0.000e+00
  37388  4.75177e+00  4.865e-01  4.265e+00  0.000e+00  2.968e-03  4.836e-01  1.623e+00  2.176e+00  4.656e-01  0.000e+00
  37392  4.52870e+00  5.057e-01  4.023e+00  0.000e+00  1.894e-02  4.868e-01  1.363e+00  2.166e+00  4.941e-01  0.000e+00
  37396  3.63464e+00  5.152e-01  3.119e+00  0.000e+00  2.659e-02  4.886e-01  8.370e-01  1.830e+00  4.521e-01  0.000e+00
  37400  4.31643e+00  5.245e-01  3.792e+00  0.000e+00  3.435e-02  4.901e-01  1.631e+00  1.704e+00  4.569e-01  0.000e+00
  37404  5.13367e+00  5.182e-01  4.615e+00  0.000e+00  2.811e-02  4.901e-01  1.895e+00  2.243e+00  4.778e-01  0.000e+00
  37408  5.96637e+00  5.437e-01  5.423e+00  0.000e+00  5.192e-02  4.917e-01  2.751e+00  2.176e+00  4.952e-01  0.000e+00
  37412  5.68690e+00  5.406e-01  5.146e+00  0.000e+00  4.833e-02  4.923e-01  1.853e+00  2.785e+00  5.084e-01  0.000e+00
  37416  5.60727e+00  5.518e-01  5.055e+00  0.000e+00  5.895e-02  4.929e-01  2.085e+00  2.473e+00  4.976e-01  0.000e+00
  37420  5.52465e+00  5.527e-01  4.972e+00  0.000e+00  5.999e-02  4.927e-01  2.014e+00  2.496e+00  4.620e-01  0.000e+00
  37424  5.62186e+00  5.532e-01  5.069e+00  0.000e+00  6.068e-02  4.925e-01  2.365e+00  2.267e+00  4.363e-01  0.000e+00
  37428  4.72015e+00  5.638e-01  4.156e+00  0.000e+00  7.093e-02  4.928e-01  2.277e+00  1.442e+00  4.371e-01  0.000e+00
  37432  4.87342e+00  5.510e-01  4.322e+00  0.000e+00  5.983e-02  4.912e-01  2.445e+00  1.422e+00  4.560e-01  0.000e+00
  37436  5.02334e+00  5.589e-01  4.464e+00  0.000e+00  6.753e-02  4.914e-01  2.223e+00  1.795e+00  4.465e-01  0.000e+00
  37440  4.21418e+00  5.671e-01  3.647e+00  0.000e+00  7.405e-02  4.931e-01  1.300e+00  1.921e+00  4.263e-01  0.000e+00
  37444  4.30445e+00  5.578e-01  3.747e+00  0.000e+00  6.454e-02  4.932e-01  1.624e+00  1.680e+00  4.427e-01  0.000e+00
  37448  4.58814e+00  5.378e-01  4.050e+00  0.000e+00  4.664e-02  4.912e-01  2.115e+00  1.491e+00  4.438e-01  0.000e+00
  37452  4.33659e+00  5.310e-01  3.806e+00  0.000e+00  4.133e-02  4.897e-01  1.334e+00  2.029e+00  4.426e-01  0.000e+00
  37456  4.60439e+00  5.676e-01  4.037e+00  0.000e+00  7.559e-02  4.920e-01  1.367e+00  2.207e+00  4.627e-01  0.000e+00
  37460  5.57185e+00  5.993e-01  4.973e+00  0.000e+00  1.045e-01  4.947e-01  1.823e+00  2.644e+00  5.060e-01  0.000e+00
  37464  5.52155e+00  6.195e-01  4.902e+00  0.000e+00  1.229e-01  4.966e-01  1.326e+00  3.023e+00  5.528e-01  0.000e+00
  37468  5.42614e+00  6.085e-01  4.818e+00  0.000e+00  1.116e-01  4.968e-01  1.671e+00  2.614e+00  5.323e-01  0.000e+00
  37472  5.73129e+00  5.916e-01  5.140e+00  0.000e+00  9.549e-02  4.961e-01  2.287e+00  2.396e+00  4.569e-01  0.000e+00
  37476  5.52629e+00  5.908e-01  4.935e+00  0.000e+00  9.438e-02  4.964e-01  1.473e+00  2.945e+00  5.170e-01  0.000e+00
  37480  5.56081e+00  5.942e-01  4.967e+00  0.000e+00  9.781e-02  4.964e-01  1.078e+00  3.414e+00  4.749e-01  0.000e+00
  37484  5.13019e+00  5.966e-01  4.534e+00  0.000e+00  1.002e-01  4.964e-01  7.044e-01  3.370e+00  4.594e-01  0.000e+00
  37488  5.32627e+00  5.807e-01  4.746e+00  0.000e+00  8.509e-02  4.956e-01  1.539e+00  2.732e+00  4.744e-01  0.000e+00
  37492  4.75352e+00  5.701e-01  4.183e+00  0.000e+00  7.433e-02  4.958e-01  1.653e+00  2.036e+00  4.946e-01  0.000e+00
  37496  4.48156e+00  5.760e-01  3.906e+00  0.000e+00  7.991e-02  4.961e-01  1.269e+00  2.166e+00  4.702e-01  0.000e+00
  37500  4.77141e+00  5.876e-01  4.184e+00  0.000e+00  9.086e-02  4.967e-01  1.454e+00  2.270e+00  4.593e-01  0.000e+00
  37504  5.60265e+00  6.010e-01  5.002e+00  0.000e+00  1.056e-01  4.954e-01  2.786e+00  1.749e+00  4.664e-01  0.000e+00
  37508  5.17728e+00  6.222e-01  4.555e+00  0.000e+00  1.252e-01  4.970e-01  1.847e+00  2.267e+00  4.411e-01  0.000e+00
  37512  4.25918e+00  6.126e-01  3.647e+00  0.000e+00  1.177e-01  4.949e-01  1.240e+00  1.960e+00  4.464e-01  0.000e+00
  37516  5.57806e+00  5.950e-01  4.983e+00  0.000e+00  1.008e-01  4.942e-01  2.382e+00  2.129e+00  4.718e-01  0.000e+00
  37520  5.54912e+00  5.889e-01  4.960e+00  0.000e+00  9.664e-02  4.922e-01  2.341e+00  2.167e+00  4.528e-01  0.000e+00
  37524  5.82402e+00  5.958e-01  5.228e+00  0.000e+00  1.025e-01  4.933e-01  2.360e+00  2.396e+00  4.724e-01  0.000e+00
  37528  4.79066e+00  5.704e-01  4.220e+00  0.000e+00  7.796e-02  4.925e-01  1.540e+00  2.247e+00  4.341e-01  0.000e+00
  37532  6.00225e+00  6.048e-01  5.397e+00  0.000e+00  1.120e-01  4.928e-01  1.957e+00  2.975e+00  4.662e-01  0.000e+00
  37536  5.56435e+00  5.922e-01  4.972e+00  0.000e+00  9.878e-02  4.934e-01  2.163e+00  2.363e+00  4.458e-01  0.000e+00
  37540  5.21982e+00  5.869e-01  4.633e+00  0.000e+00  9.356e-02  4.934e-01  1.176e+00  3.022e+00  4.349e-01  0.000e+00
  37544  4.24988e+00  5.833e-01  3.667e+00  0.000e+00  9.083e-02  4.924e-01  8.940e-01  2.345e+00  4.276e-01  0.000e+00
  37548  4.60592e+00  5.823e-01  4.024e+00  0.000e+00  9.215e-02  4.901e-01  1.020e+00  2.552e+00  4.512e-01  0.000e+00
  37552  4.72841e+00  5.919e-01  4.136e+00  0.000e+00  1.006e-01  4.913e-01  1.302e+00  2.367e+00  4.676e-01  0.000e+00
  37556  4.85122e+00  6.055e-01  4.246e+00  0.000e+00  1.128e-01  4.927e-01  2.182e+00  1.636e+00  4.276e-01  0.000e+00
  37560  4.88393e+00  6.122e-01  4.272e+00  0.000e+00  1.186e-01  4.936e-01  9.529e-01  2.843e+00  4.761e-01  0.000e+00
  37564  4.51545e+00  6.041e-01  3.911e+00  0.000e+00  1.102e-01  4.939e-01  7.849e-01  2.639e+00  4.872e-01  0.000e+00
  37568  5.13845e+00  6.185e-01  4.520e+00  0.000e+00  1.237e-01  4.947e-01  9.696e-01  3.071e+00  4.791e-01  0.000e+00
  37572  5.65102e+00  6.368e-01  5.014e+00  0.000e+00  1.406e-01  4.963e-01  1.295e+00  3.236e+00  4.832e-01  0.000e+00
  37576  5.18390e+00  6.120e-01  4.572e+00  0.000e+00  1.171e-01  4.948e-01  1.494e+00  2.643e+00  4.353e-01  0.000e+00
  37580  5.19445e+00  6.646e-01  4.530e+00  0.000e+00  1.691e-01  4.955e-01  1.825e+00  2.301e+00  4.045e-01  0.000e+00
  37584  5.79929e+00  6.071e-01  5.192e+00  0.000e+00  1.144e-01  4.928e-01  2.967e+00  1.799e+00  4.257e-01  0.000e+00
  37588  6.62615e+00  6.044e-01  6.022e+00  0.000e+00  1.111e-01  4.933e-01  3.782e+00  1.841e+00  3.988e-01  0.000e+00
  37592  5.80006e+00  6.265e-01  5.174e+00  0.000e+00  1.323e-01  4.943e-01  2.276e+00  2.416e+00  4.821e-01  0.000e+00
  37596  5.78822e+00  6.091e-01  5.179e+00  0.000e+00  1.163e-01  4.928e-01  2.751e+00  1.954e+00  4.744e-01  0.000e+00
  37600  5.95845e+00  6.291e-01  5.329e+00  0.000e+00  1.350e-01  4.940e-01  2.355e+00  2.428e+00  5.470e-01  0.000e+00
  37604  6.58777e+00  6.517e-01  5.936e+00  0.000e+00  1.571e-01  4.946e-01  3.228e+00  2.131e+00  5.767e-01  0.000e+00
  37608  5.66484e+00  6.381e-01  5.027e+00  0.000e+00  1.445e-01  4.937e-01  2.357e+00  2.098e+00  5.713e-01  0.000e+00
  37612  5.36382e+00  6.413e-01  4.723e+00  0.000e+00  1.472e-01  4.941e-01  2.335e+00  1.832e+00  5.556e-01  0.000e+00
  37616  4.97120e+00  6.681e-01  4.303e+00  0.000e+00  1.725e-01  4.956e-01  2.502e+00  1.250e+00  5.510e-01  0.000e+00
  37620  5.42969e+00  6.673e-01  4.762e+00  0.000e+00  1.737e-01  4.936e-01  2.324e+00  1.843e+00  5.956e-01  0.000e+00
  37624  4.56200e+00  6.199e-01  3.942e+00  0.000e+00  1.288e-01  4.911e-01  1.843e+00  1.530e+00  5.695e-01  0.000e+00
  37628  4.63901e+00  6.053e-01  4.034e+00  0.000e+00  1.163e-01  4.891e-01  1.461e+00  2.004e+00  5.693e-01  0.000e+00
  37632  5.69131e+00  6.242e-01  5.067e+00  0.000e+00  1.348e-01  4.894e-01  2.084e+00  2.433e+00  5.499e-01  0.000e+00
  37636  4.67790e+00  6.476e-01  4.030e+00  0.000e+00  1.565e-01  4.911e-01  1.376e+00  2.119e+00  5.348e-01  0.000e+00
  37640  4.53817e+00  6.885e-01  3.850e+00  0.000e+00  1.963e-01  4.921e-01  6.110e-01  2.719e+00  5.194e-01  0.000e+00
  37644  4.64354e+00  6.775e-01  3.966e+00  0.000e+00  1.861e-01  4.914e-01  7.823e-01  2.707e+00  4.768e-01  0.000e+00
  37648  4.61313e+00  6.305e-01  3.983e+00  0.000e+00  1.403e-01  4.902e-01  1.228e+00  2.272e+00  4.835e-01  0.000e+00
  37652  3.58890e+00  5.935e-01  2.995e+00  0.000e+00  1.056e-01  4.879e-01  7.680e-01  1.780e+00  4.475e-01  0.000e+00
  37656  4.13529e+00  6.231e-01  3.512e+00  0.000e+00  1.342e-01  4.890e-01  8.862e-01  2.151e+00  4.754e-01  0.000e+00
  37660  3.85927e+00  6.313e-01  3.228e+00  0.000e+00  1.402e-01  4.911e-01  1.373e+00  1.341e+00  5.138e-01  0.000e+00
  37664  3.96215e+00  6.257e-01  3.336e+00  0.000e+00  1.337e-01  4.920e-01  1.024e+00  1.801e+00  5.118e-01  0.000e+00
  37668  3.96975e+00  6.365e-01  3.333e+00  0.000e+00  1.444e-01  4.921e-01  1.235e+00  1.591e+00  5.073e-01  0.000e+00
  37672  4.32518e+00  6.457e-01  3.679e+00  0.000e+00  1.546e-01  4.911e-01  1.257e+00  1.897e+00  5.260e-01  0.000e+00
  37676  4.23721e+00  6.120e-01  3.625e+00  0.000e+00  1.208e-01  4.912e-01  1.088e+00  1.996e+00  5.411e-01  0.000e+00
  37680  4.41902e+00  5.869e-01  3.832e+00  0.000e+00  9.765e-02  4.892e-01  8.531e-01  2.456e+00  5.228e-01  0.000e+00
  37684  5.09314e+00  5.922e-01  4.501e+00  0.000e+00  1.041e-01  4.881e-01  1.633e+00  2.384e+00  4.843e-01  0.000e+00
  37688  6.09481e+00  6.001e-01  5.495e+00  0.000e+00  1.122e-01  4.880e-01  2.270e+00  2.753e+00  4.717e-01  0.000e+00
  37692  5.39471e+00  5.719e-01  4.823e+00  0.000e+00  8.619e-02  4.858e-01  1.387e+00  2.932e+00  5.038e-01  0.000e+00
  37696  5.11284e+00  5.520e-01  4.561e+00  0.000e+00  6.757e-02  4.844e-01  1.356e+00  2.669e+00  5.353e-01  0.000e+00
  37700  5.63458e+00  5.407e-01  5.094e+00  0.000e+00  5.735e-02  4.833e-01  1.507e+00  3.092e+00  4.951e-01  0.000e+00
  37704  5.53046e+00  5.031e-01  5.027e+00  0.000e+00  2.281e-02  4.803e-01  2.066e+00  2.458e+00  5.030e-01  0.000e+00
  37708  6.11248e+00  4.985e-01  5.614e+00  0.000e+00  1.901e-02  4.795e-01  2.999e+00  2.096e+00  5.187e-01  0.000e+00
  37712  5.51756e+00  5.024e-01  5.015e+00  0.000e+00  2.210e-02  4.803e-01  2.797e+00  1.735e+00  4.837e-01  0.000e+00
  37716  5.61821e+00  4.873e-01  5.131e+00  0.000e+00  9.691e-03  4.777e-01  2.979e+00  1.700e+00  4.523e-01  0.000e+00
  37720  5.93449e+00  4.655e-01  5.469e+00  0.000e+00 -1.096e-02  4.764e-01  3.078e+00  1.926e+00  4.648e-01  0.000e+00
  37724  5.61503e+00  4.751e-01  5.140e+00  0.000e+00 -2.187e-03  4.773e-01  2.351e+00  2.285e+00  5.047e-01  0.000e+00
  37728  4.94150e+00  4.775e-01  4.464e+00  0.000e+00  1.725e-04  4.773e-01  1.523e+00  2.469e+00  4.720e-01  0.000e+00
  37732  4.96794e+00  4.709e-01  4.497e+00  0.000e+00 -7.335e-03  4.783e-01  1.815e+00  2.194e+00  4.884e-01  0.000e+00
  37736  5.36640e+00  4.712e-01  4.895e+00  0.000e+00 -5.466e-03  4.767e-01  2.891e+00  1.457e+00  5.476e-01  0.000e+00
  37740  4.47344e+00  4.641e-01  4.009e+00  0.000e+00 -1.225e-02  4.764e-01  1.244e+00  2.231e+00  5.338e-01  0.000e+00
  37744  5.47300e+00  4.742e-01  4.999e+00  0.000e+00 -2.803e-03  4.771e-01  1.559e+00  2.862e+00  5.779e-01  0.000e+00
  37748  5.35896e+00  4.862e-01  4.873e+00  0.000e+00  8.287e-03  4.779e-01  1.255e+00  3.048e+00  5.699e-01  0.000e+00
  37752  6.37068e+00  4.790e-01  5.892e+00  0.000e+00  1.287e-03  4.777e-01  2.469e+00  2.841e+00  5.816e-01  0.000e+00
  37756  6.34417e+00  4.818e-01  5.862e+00  0.000e+00  3.476e-03  4.783e-01  1.761e+00  3.533e+00  5.683e-01  0.000e+00
  37760  6.67310e+00  4.906e-01  6.182e+00  0.000e+00  1.113e-02  4.795e-01  2.307e+00  3.358e+00  5.179e-01  0.000e+00
  37764  5.93612e+00  4.970e-01  5.439e+00  0.000e+00  1.655e-02  4.804e-01  2.402e+00  2.543e+00  4.939e-01  0.000e+00
  37768  5.23462e+00  5.027e-01  4.732e+00  0.000e+00  2.228e-02  4.804e-01  2.291e+00  1.949e+00  4.914e-01  0.000e+00
  37772  3.97978e+00  4.892e-01  3.491e+00  0.000e+00  8.919e-03  4.803e-01  1.411e+00  1.627e+00  4.520e-01  0.000e+00
  37776  3.86998e+00  4.977e-01  3.372e+00  0.000e+00  1.770e-02  4.800e-01  1.186e+00  1.740e+00  4.468e-01  0.000e+00
  37780  5.03348e+00  4.813e-01  4.552e+00  0.000e+00  1.343e-03  4.799e-01  2.411e+00  1.661e+00  4.806e-01  0.000e+00
  37784  5.44035e+00  4.720e-01  4.968e+00  0.000e+00 -6.827e-03  4.788e-01  2.998e+00  1.526e+00  4.441e-01  0.000e+00
  37788  4.19743e+00  4.597e-01  3.738e+00  0.000e+00 -1.746e-02  4.772e-01  1.990e+00  1.271e+00  4.770e-01  0.000e+00
  37792  4.03094e+00  4.677e-01  3.563e+00  0.000e+00 -9.557e-03  4.772e-01  1.438e+00  1.594e+00  5.307e-01  0.000e+00
  37796  4.04190e+00  4.697e-01  3.572e+00  0.000e+00 -8.200e-03  4.779e-01  1.391e+00  1.662e+00  5.192e-01  0.000e+00
  37800  4.96429e+00  4.726e-01  4.492e+00  0.000e+00 -5.275e-03  4.778e-01  1.308e+00  2.656e+00  5.275e-01  0.000e+00
  37804  4.86509e+00  4.654e-01  4.400e+00  0.000e+00 -1.209e-02  4.775e-01  1.532e+00  2.359e+00  5.083e-01  0.000e+00
  37808  4.87419e+00  4.552e-01  4.419e+00  0.000e+00 -1.994e-02  4.751e-01  1.468e+00  2.448e+00  5.033e-01  0.000e+00
  37812  4.08099e+00  4.509e-01  3.630e+00  0.000e+00 -2.372e-02  4.746e-01  8.253e-01  2.304e+00  5.010e-01  0.000e+00
  37816  4.80389e+00  4.491e-01  4.355e+00  0.000e+00 -2.580e-02  4.749e-01  1.598e+00  2.264e+00  4.930e-01  0.000e+00
  37820  3.77830e+00  4.465e-01  3.332e+00  0.000e+00 -2.803e-02  4.745e-01  9.200e-01  1.926e+00  4.860e-01  0.000e+00
  37824  3.90970e+00  4.396e-01  3.470e+00  0.000e+00 -3.402e-02  4.736e-01  7.483e-01  2.206e+00  5.157e-01  0.000e+00
  37828  4.76635e+00  4.433e-01  4.323e+00  0.000e+00 -3.197e-02  4.753e-01  1.476e+00  2.339e+00  5.085e-01  0.000e+00
  37832  4.83082e+00  4.514e-01  4.379e+00  0.000e+00 -2.660e-02  4.780e-01  1.586e+00  2.326e+00  4.668e-01  0.000e+00
  37836  4.43829e+00  4.417e-01  3.997e+00  0.000e+00 -3.535e-02  4.771e-01  1.097e+00  2.435e+00  4.641e-01  0.000e+00
  37840  4.81359e+00  4.433e-01  4.370e+00  0.000e+00 -3.430e-02  4.776e-01  1.537e+00  2.352e+00  4.811e-01  0.000e+00
